user_pseudo_id,first_order_date,purchase_day_of_week,purchase_hour_utc,device_category,first_source,first_medium,first_order_revenue,first_order_items,sessions_before_first_purchase,product_views_before_purchase,add_to_cart_before_purchase,checkout_events_before_purchase,search_events_before_purchase,days_first_visit_to_purchase,repeat_purchase_30d
81842590.3577131570,2020-11-22,1,14,mobile,google,organic,18.0,1,1,1,0,1,0,0,0
6220202.4224592569,2020-11-22,1,21,mobile,google,organic,22.0,1,1,1,0,1,0,0,0
6112176882.5497379571,2020-11-23,2,20,mobile,google,organic,80.0,11,2,48,0,1,0,,0
78710713.2392067740,2020-11-23,2,6,mobile,google,organic,123.0,6,2,26,0,1,0,0,0
56981615.2873969327,2020-11-23,2,2,mobile,google,organic,66.0,2,1,6,0,2,0,0,0
6882191.5520315726,2020-11-23,2,12,mobile,google,organic,14.0,2,1,4,0,1,0,,0
88125518.8306270972,2020-11-23,2,21,mobile,google,organic,15.0,1,2,37,0,4,13,16,0
60670652.1232989037,2020-11-24,3,3,mobile,google,organic,65.0,3,1,31,0,2,0,0,0
2608462.0797346127,2020-11-24,3,2,mobile,google,organic,16.0,1,7,27,0,3,1,,1
3810063772.2479894157,2020-11-24,3,18,mobile,google,organic,71.0,1,1,0,0,3,0,,0
2355616.9460032382,2020-11-24,3,20,mobile,<Other>,organic,280.0,12,1,16,0,1,0,,0
7638626.6903353029,2020-11-24,3,2,mobile,google,organic,9.0,3,1,2,0,1,0,0,0
78499362.4704274874,2020-11-24,3,5,mobile,google,organic,270.0,15,1,7,0,2,0,0,0
8824479.1230645788,2020-11-25,4,22,mobile,google,organic,19.0,1,1,4,3,2,0,0,1
7136789.5111613653,2020-11-25,4,12,mobile,google,organic,29.0,3,2,32,0,2,0,0,0
7296831617.1672065923,2020-11-25,4,5,mobile,google,organic,56.0,3,3,11,0,4,0,,0
19538850.4860675683,2020-11-25,4,12,mobile,google,organic,86.0,7,1,7,0,1,0,,0
8305679.2059616518,2020-11-25,4,23,mobile,google,organic,299.0,20,1,23,20,1,0,,0
2941370.9700661406,2020-11-25,4,7,mobile,google,organic,48.0,6,1,32,0,1,0,0,1
86506239.5873574585,2020-11-25,4,14,mobile,google,organic,81.0,6,6,57,6,3,0,,0
48879002.2084859201,2020-11-25,4,4,mobile,google,organic,588.0,15,1,38,0,1,0,,0
66209749.3358798510,2020-11-26,5,4,mobile,<Other>,organic,152.0,9,1,24,0,1,0,,0
24006366.1954329758,2020-11-26,5,20,mobile,google,organic,89.0,6,1,15,8,2,3,0,0
1577730.6536343723,2020-11-26,5,23,mobile,google,organic,20.0,2,1,26,20,5,0,0,0
78684961.6003391059,2020-11-26,5,13,mobile,google,organic,49.0,3,1,8,3,3,0,,0
39388951.3688006674,2020-11-26,5,1,mobile,google,organic,806.0,110,1,10,0,4,0,0,0
25802072.3308665233,2020-11-26,5,12,mobile,google,organic,52.0,2,1,10,3,2,0,0,0
6698358.4948359155,2020-11-26,5,4,mobile,google,organic,152.0,2,1,4,0,1,2,0,0
1439927.0145685301,2020-11-26,5,6,mobile,<Other>,organic,60.0,2,1,5,0,1,0,0,0
12381181.9705732116,2020-11-26,5,11,mobile,google,organic,32.0,2,1,4,0,1,0,0,0
11251067.8076493504,2020-11-26,5,6,mobile,google,organic,66.0,2,6,26,1,2,0,,0
6556724.6722841168,2020-11-27,6,17,mobile,google,organic,145.0,3,1,3,1,3,0,0,1
5448650.2098499254,2020-11-27,6,11,mobile,google,organic,86.0,3,1,6,6,1,0,,0
59649348.4836960943,2020-11-27,6,14,mobile,google,organic,135.0,3,1,18,2,1,0,0,0
1367614.4912810709,2020-11-27,6,8,mobile,google,organic,70.0,2,1,13,8,1,0,0,0
1380507.2487426376,2020-11-27,6,8,mobile,google,organic,71.0,4,3,36,5,1,0,,0
29707188.6359473780,2020-11-27,6,11,mobile,google,organic,58.0,2,1,13,2,2,0,0,1
8968170.2149989235,2020-11-28,7,19,mobile,google,organic,23.0,3,1,3,3,1,0,0,0
90781020.1958966537,2020-11-28,7,22,mobile,google,organic,45.0,2,3,15,4,3,0,1,0
2357215.0639934221,2020-11-28,7,3,mobile,google,organic,150.0,6,11,41,0,8,1,6,0
4325314.4909952472,2020-11-28,7,5,mobile,google,organic,167.0,15,1,14,6,4,3,0,0
7528889.5973963363,2020-11-28,7,20,mobile,google,organic,52.0,4,1,16,5,1,0,0,0
73714607.3371536902,2020-11-28,7,17,mobile,google,organic,377.0,32,2,45,12,2,2,5,0
55546439.3506549560,2020-11-28,7,8,mobile,google,organic,13.0,1,1,1,2,2,0,0,0
51433042.8245699116,2020-11-29,1,9,mobile,google,organic,13.0,1,1,3,3,1,0,0,0
3336646.4974569457,2020-11-29,1,2,mobile,google,organic,65.0,6,5,33,6,3,0,,0
9101213.9063728582,2020-11-29,1,19,mobile,google,organic,239.0,8,1,33,22,1,0,0,0
3261850.2252714982,2020-11-29,1,20,mobile,google,organic,35.0,2,1,4,2,2,4,0,0
27181517.9278849940,2020-11-29,1,8,mobile,<Other>,organic,24.0,1,2,9,0,2,0,4,0
27576412.5755687425,2020-11-29,1,22,mobile,google,organic,159.0,11,1,12,2,2,3,0,0
1344816.6034452793,2020-11-29,1,3,mobile,google,organic,131.0,16,1,25,11,1,2,0,0
20664857.0927270637,2020-11-29,1,13,mobile,google,organic,58.0,5,11,33,14,3,1,,0
3486854476.9405742384,2020-11-29,1,1,mobile,google,organic,24.0,1,1,2,2,3,0,0,1
6476625.4953512502,2020-11-30,2,19,mobile,google,organic,77.0,5,1,31,8,4,1,0,1
18498851.9195881231,2020-11-30,2,14,mobile,<Other>,organic,24.0,1,1,1,0,6,0,0,0
1452482.7324331777,2020-11-30,2,6,mobile,google,organic,77.0,3,4,48,2,10,0,5,0
1395824.1622992884,2020-11-30,2,17,mobile,google,organic,220.0,5,3,3,6,6,0,,0
4956831.5685051736,2020-11-30,2,21,mobile,google,organic,92.0,1,1,15,0,2,0,0,0
6272530.1263809832,2020-11-30,2,18,mobile,google,organic,24.0,1,3,20,8,4,0,,0
58442179.0715020466,2020-11-30,2,21,mobile,google,organic,33.0,1,3,14,0,2,0,13,1
1192137.7038531452,2020-11-30,2,9,mobile,google,organic,53.0,3,2,8,4,4,0,0,0
57965823.6355901348,2020-11-30,2,21,mobile,google,organic,14.0,1,1,9,0,6,1,0,0
5060718.9596565990,2020-11-30,2,17,mobile,google,organic,116.0,11,3,112,51,2,0,,0
3628419.4816997781,2020-11-30,2,20,mobile,google,organic,56.0,3,1,6,1,2,0,0,0
3216886.8311598059,2020-11-30,2,3,mobile,google,organic,305.0,13,1,10,16,2,0,0,0
60536675.2873170774,2020-11-30,2,19,mobile,google,organic,12.0,1,1,1,0,2,0,0,1
8822912.1286128560,2020-11-30,2,21,mobile,google,organic,114.0,3,1,24,4,10,0,0,0
11176286.2780407108,2020-11-30,2,11,mobile,google,organic,54.0,5,5,23,4,6,0,13,0
60250165.3437538758,2020-11-30,2,8,mobile,google,organic,34.0,4,1,6,4,4,0,0,0
19275645.5139195959,2020-12-01,3,10,mobile,google,organic,79.0,8,5,45,14,2,5,,0
50919330.4135170953,2020-12-01,3,16,mobile,google,organic,48.0,5,2,33,23,8,6,11,0
40787617.1411349210,2020-12-01,3,3,mobile,google,organic,32.0,1,1,3,1,2,0,0,0
3277099.1544751335,2020-12-01,3,18,mobile,google,organic,122.0,3,1,17,4,2,0,0,0
1964254355.8801701025,2020-12-01,3,23,mobile,google,organic,96.0,3,5,12,9,2,0,,0
2042006.9621869558,2020-12-01,3,19,mobile,google,organic,16.0,1,1,22,4,6,0,0,0
63610908.4449794079,2020-12-01,3,4,mobile,google,organic,44.0,1,1,5,0,2,0,,0
90374652.8048607690,2020-12-02,4,20,mobile,google,organic,71.0,3,4,45,15,8,0,12,0
1867943.5297361314,2020-12-02,4,12,mobile,google,organic,45.0,4,1,3,2,4,0,0,0
1663781.3078124746,2020-12-02,4,6,mobile,google,organic,273.0,18,4,23,19,2,0,0,1
1299576.0400218024,2020-12-02,4,7,mobile,google,organic,20.0,2,1,4,0,2,0,,0
80838445.3375614761,2020-12-02,4,14,mobile,google,organic,34.0,2,4,7,1,6,0,0,0
41025522.7163055341,2020-12-02,4,8,mobile,google,organic,587.0,12,1,38,5,10,0,0,1
8102096.9061340154,2020-12-02,4,4,mobile,<Other>,organic,91.0,6,2,21,16,4,0,1,0
2875615.9187615278,2020-12-03,5,22,mobile,google,organic,42.0,3,5,49,7,10,2,1,0
11766732.8000293665,2020-12-03,5,5,mobile,google,organic,66.0,4,1,12,8,2,0,0,0
9209369.0557021039,2020-12-03,5,12,mobile,google,organic,40.0,2,1,37,1,6,5,0,0
39863558.9837366701,2020-12-03,5,6,mobile,google,organic,7.0,5,3,11,13,4,0,0,0
83601101.4910877022,2020-12-03,5,9,mobile,<Other>,organic,40.0,1,1,0,0,4,0,0,0
1254234.7247356243,2020-12-03,5,6,mobile,google,organic,16.0,1,1,1,0,2,0,0,0
8958500.8855707284,2020-12-04,6,11,mobile,google,organic,29.0,1,1,0,0,2,0,0,0
5402723.9681886212,2020-12-04,6,18,mobile,google,organic,69.0,4,1,12,3,2,0,0,0
14118593.2627050105,2020-12-04,6,13,mobile,google,organic,15.0,2,1,3,4,4,0,0,0
3591282.5710466002,2020-12-04,6,18,mobile,google,organic,55.0,1,1,7,4,6,0,0,0
37858547.0848590713,2020-12-04,6,19,mobile,google,organic,61.0,3,7,39,18,2,0,,1
7483147.7826019574,2020-12-04,6,22,mobile,google,organic,32.0,1,1,12,8,4,0,0,0
47411552.9654999884,2020-12-04,6,12,mobile,google,organic,57.0,2,2,9,3,2,2,1,0
11804455.8043636728,2020-12-04,6,0,mobile,google,organic,14.0,1,1,3,0,2,0,,0
2272379.8750640009,2020-12-04,6,17,mobile,google,organic,177.0,12,2,45,13,8,0,0,0
2004878.6108556142,2020-12-04,6,8,mobile,google,organic,23.0,2,2,6,8,2,0,0,0
4939164.6753897903,2020-12-04,6,3,mobile,google,organic,55.0,1,1,1,0,6,0,0,0
8492573.4581422273,2020-12-04,6,13,mobile,google,organic,44.0,1,3,11,9,16,0,1,0
8435794.6872177111,2020-12-04,6,5,mobile,google,organic,99.0,3,6,36,6,4,0,10,1
19653803.6448556150,2020-12-04,6,4,mobile,google,organic,38.0,3,1,20,3,2,0,0,0
27849359.1629027567,2020-12-04,6,6,mobile,google,organic,60.0,1,2,5,2,2,0,4,0
4911454.7177220024,2020-12-05,7,22,mobile,google,organic,98.0,2,1,8,5,4,0,0,0
43265328.8204538553,2020-12-05,7,16,mobile,google,organic,44.0,3,1,3,4,2,0,0,0
52336592.9891124820,2020-12-05,7,20,mobile,google,organic,262.0,18,1,45,39,4,0,0,0
1019527.5799124267,2020-12-05,7,0,mobile,google,organic,44.0,7,1,23,7,2,0,0,0
26530628.3602362036,2020-12-05,7,5,mobile,google,organic,61.0,2,3,8,5,6,0,,0
80099261.3426524420,2020-12-05,7,10,mobile,google,organic,13.0,1,1,44,19,2,1,0,1
20672792.1203830043,2020-12-05,7,7,mobile,google,organic,145.0,4,1,15,8,2,0,0,0
78606650.1679620782,2020-12-05,7,20,mobile,google,organic,163.0,3,1,22,5,2,0,0,0
67748708.7656271112,2020-12-06,1,13,mobile,google,organic,12.0,1,2,7,4,4,0,0,0
3400627.9392975466,2020-12-06,1,17,mobile,google,organic,20.0,1,1,1,1,2,0,0,0
32231127.3526233643,2020-12-06,1,4,mobile,google,organic,17.0,1,2,4,1,5,0,13,0
4004380.6597524253,2020-12-06,1,17,mobile,google,organic,51.0,3,2,14,4,4,0,,0
30553401.5304743136,2020-12-06,1,9,mobile,google,organic,13.0,1,3,4,1,4,0,0,0
25335187.2299023217,2020-12-07,2,7,mobile,google,organic,275.0,5,1,3,7,2,0,0,1
77120175.8570057881,2020-12-07,2,23,mobile,google,organic,26.0,4,4,26,11,2,0,7,0
26218636.4439892320,2020-12-07,2,22,mobile,google,organic,175.0,7,1,23,10,4,0,0,0
40733555.3406191674,2020-12-07,2,10,mobile,google,organic,38.0,2,1,18,0,6,0,0,0
20777248.7133453876,2020-12-07,2,15,mobile,google,organic,36.0,3,1,3,3,2,0,0,0
4049303306.2165018214,2020-12-07,2,2,mobile,google,organic,30.0,3,12,24,0,2,0,,0
8078316166.4051385989,2020-12-07,2,1,mobile,google,organic,35.0,5,3,15,13,4,0,4,0
38120148.2885726823,2020-12-07,2,22,mobile,google,organic,223.0,6,2,18,9,6,1,17,0
90467623.9340009368,2020-12-07,2,15,mobile,google,organic,56.0,5,5,31,6,2,0,27,0
2676882.9156197037,2020-12-08,3,13,mobile,google,organic,44.0,1,3,4,2,2,0,4,0
8839256339.1323107592,2020-12-08,3,9,mobile,google,organic,167.0,6,2,37,3,4,0,0,0
8048203.9183206021,2020-12-08,3,3,mobile,google,organic,77.0,4,2,30,0,2,0,18,0
3969719.1370988267,2020-12-08,3,3,mobile,google,organic,82.0,4,1,18,11,2,0,0,0
4853857.3181516287,2020-12-08,3,14,mobile,google,organic,3.0,1,1,1,1,2,0,0,0
44356964.3056281867,2020-12-08,3,10,mobile,google,organic,168.0,5,1,19,17,6,2,0,0
28394349.8695847806,2020-12-08,3,17,mobile,google,organic,32.0,6,1,9,6,4,0,0,0
3376047.9128522886,2020-12-08,3,0,mobile,google,organic,14.0,1,1,12,3,2,0,0,0
6948517.7826846100,2020-12-09,4,2,mobile,google,organic,79.0,4,1,19,15,2,2,,0
97950097.5837353470,2020-12-09,4,12,mobile,google,organic,140.0,4,2,19,1,2,1,0,1
80398780.9551070781,2020-12-09,4,15,mobile,google,organic,110.0,3,1,14,1,2,0,0,0
44446265.4202947785,2020-12-09,4,7,mobile,google,organic,55.0,1,1,2,0,4,0,0,0
89978465.7775557150,2020-12-09,4,19,mobile,google,organic,46.0,2,1,28,19,8,0,0,0
4951824232.2987874402,2020-12-09,4,9,mobile,google,organic,166.0,5,4,37,3,2,0,0,0
5161034.1094954200,2020-12-09,4,3,mobile,google,organic,148.0,6,1,13,14,2,0,0,0
49204088.5414438728,2020-12-09,4,18,mobile,google,organic,142.0,13,6,42,32,16,0,,0
3233712.0355007382,2020-12-09,4,5,mobile,google,organic,109.0,3,1,23,20,4,2,0,0
76881246.6635124338,2020-12-09,4,8,mobile,<Other>,organic,96.0,7,1,18,18,4,0,,0
6946816.3841849120,2020-12-09,4,4,mobile,google,organic,58.0,3,1,29,10,4,0,0,0
80690641.6797441583,2020-12-09,4,22,mobile,<Other>,organic,10.0,1,1,4,1,4,0,0,0
5001471.2370722840,2020-12-09,4,21,mobile,google,organic,40.0,6,2,16,6,2,0,0,0
3846424.1179556219,2020-12-09,4,12,mobile,google,organic,22.0,5,1,49,0,6,1,0,1
34302730.6446909649,2020-12-09,4,17,mobile,google,organic,128.0,8,1,3,0,6,0,0,0
57746120.5810540778,2020-12-10,5,14,mobile,google,organic,20.0,5,1,23,7,12,0,0,0
54389014.0787674086,2020-12-10,5,9,mobile,google,organic,71.0,1,1,3,3,4,0,,0
4529327.1786171238,2020-12-10,5,1,mobile,google,organic,23.0,2,2,16,0,2,0,,0
5542571.2196139050,2020-12-10,5,22,mobile,google,organic,178.0,12,2,68,67,16,3,1,0
50471872.4769330494,2020-12-10,5,8,mobile,google,organic,35.0,2,1,4,0,2,0,0,0
16792960.6856169915,2020-12-10,5,22,mobile,google,organic,11.0,1,1,8,7,6,0,0,0
39887388.4118342505,2020-12-10,5,15,mobile,google,organic,87.0,8,1,60,4,6,0,0,0
60359955.7443344317,2020-12-10,5,10,mobile,google,organic,20.0,4,3,60,0,4,2,0,0
10111055.8768683862,2020-12-10,5,12,mobile,google,organic,94.0,3,1,7,4,2,0,0,0
61103004.4108922855,2020-12-10,5,1,mobile,google,organic,117.0,14,3,39,0,2,0,1,0
8407414.5461879117,2020-12-10,5,1,mobile,google,organic,41.0,1,4,21,9,4,0,11,0
7597932.2397600441,2020-12-11,6,2,mobile,google,organic,11.0,1,1,4,1,2,0,,0
21242720.7094333523,2020-12-11,6,8,mobile,google,organic,62.0,2,1,10,2,4,0,0,0
90997370.5306849276,2020-12-11,6,18,mobile,google,organic,64.0,2,3,20,4,6,0,4,1
7195744.3597932803,2020-12-11,6,21,mobile,google,organic,140.0,2,1,11,0,4,0,0,0
3698543.6654155044,2020-12-11,6,3,mobile,<Other>,organic,118.0,20,1,16,16,6,0,,1
92062493.3833471412,2020-12-11,6,22,mobile,google,organic,38.0,1,3,2,0,2,0,,0
9209938.5004119512,2020-12-11,6,5,mobile,google,organic,127.0,3,1,10,9,2,0,,1
8882998.2908489159,2020-12-11,6,9,mobile,google,organic,78.0,6,1,3,3,2,0,0,0
1186702.7722664257,2020-12-11,6,3,mobile,google,organic,13.0,1,2,2,0,6,0,0,0
3036743.2199967879,2020-12-11,6,21,mobile,google,organic,163.0,12,5,26,3,10,1,3,0
5084920.8860557208,2020-12-11,6,3,mobile,google,organic,292.0,37,1,38,50,2,0,,0
608996910.5910525740,2020-12-11,6,7,mobile,google,organic,30.0,2,1,6,2,2,0,0,0
2752308970.0692194532,2020-12-11,6,1,mobile,google,organic,102.0,6,2,50,0,2,0,2,0
7529108.3603947452,2020-12-11,6,12,mobile,google,organic,22.0,2,7,5,1,2,1,22,0
55823440.4699535570,2020-12-11,6,15,mobile,google,organic,40.0,5,3,105,25,12,35,6,0
4955405.5625257698,2020-12-11,6,22,mobile,google,organic,40.0,4,1,26,5,6,0,0,0
39866692.5262622897,2020-12-11,6,16,mobile,google,organic,38.0,2,2,9,1,6,0,0,0
5028681.2169404320,2020-12-11,6,7,mobile,google,organic,177.0,7,5,328,2,6,5,36,0
8626343.9684026120,2020-12-11,6,22,mobile,google,organic,96.0,3,5,23,2,6,0,22,1
50892470.6625582395,2020-12-12,7,6,mobile,google,organic,38.0,3,1,5,3,2,0,0,0
26025218.0052930242,2020-12-12,7,1,mobile,google,organic,46.0,1,2,16,2,6,0,17,0
16155597.9846906900,2020-12-12,7,15,mobile,<Other>,organic,16.0,1,3,22,2,4,0,0,0
89422277.7506860760,2020-12-12,7,6,mobile,google,organic,26.0,3,1,11,1,2,0,0,0
8436901.9520785109,2020-12-12,7,2,mobile,google,organic,55.0,1,2,10,2,6,0,0,0
84089063.5523557782,2020-12-12,7,10,mobile,google,organic,52.0,2,1,16,5,8,0,0,1
78364891.2854111719,2020-12-12,7,5,mobile,<Other>,organic,10.0,1,2,1,1,8,1,0,0
3959033.4213259227,2020-12-13,1,1,mobile,google,organic,48.0,1,1,6,1,4,0,0,0
5785039890.6302489421,2020-12-13,1,6,mobile,google,organic,129.0,12,1,44,21,8,0,0,0
91371020.6942239229,2020-12-13,1,2,mobile,google,organic,48.0,4,2,4,3,4,1,0,0
36262615.4677124061,2020-12-13,1,8,mobile,google,organic,44.0,1,1,2,0,2,0,0,0
18161607.9002799024,2020-12-13,1,21,mobile,google,organic,37.0,3,4,8,7,2,0,6,1
7963367.8049414844,2020-12-14,2,17,mobile,google,organic,17.0,1,1,2,2,4,0,0,0
83324589.4043967351,2020-12-14,2,10,mobile,google,organic,76.0,3,2,22,7,8,0,6,0
45812920.1745374710,2020-12-14,2,16,mobile,google,organic,66.0,10,5,40,11,2,0,4,0
8633997.7206561612,2020-12-14,2,6,mobile,google,organic,38.0,1,3,19,9,6,0,23,0
68610454.7061615878,2020-12-14,2,19,mobile,google,organic,35.0,2,1,12,1,4,1,0,0
7221347.4127394632,2020-12-14,2,14,mobile,google,organic,91.0,3,1,18,15,6,0,,1
78395480.3447267915,2020-12-14,2,11,mobile,google,organic,97.0,4,1,64,3,8,0,0,0
6435466.2212327811,2020-12-14,2,1,mobile,google,organic,46.0,2,1,10,1,2,0,0,0
21212846.2865668337,2020-12-15,3,0,mobile,google,organic,26.0,2,1,7,3,6,0,0,1
47377018.1786966867,2020-12-15,3,2,mobile,google,organic,21.0,2,1,4,2,2,2,0,0
1605564.2171778452,2020-12-15,3,1,mobile,google,organic,92.0,1,4,43,10,6,0,0,1
28569564.3821183207,2020-12-15,3,21,mobile,google,organic,67.0,3,2,11,15,4,0,6,0
88196645.5084915352,2020-12-15,3,17,mobile,google,organic,26.0,2,2,37,5,4,0,,0
81785259.9303843557,2020-12-15,3,22,mobile,google,organic,52.0,4,1,4,5,8,0,0,0
11429624.0505703180,2020-12-15,3,18,mobile,google,organic,90.0,2,9,19,21,2,0,,0
34251015.3672526882,2020-12-15,3,9,mobile,google,organic,125.0,5,1,92,11,4,0,0,0
5119225.7729574873,2020-12-15,3,14,mobile,google,organic,13.0,1,1,5,5,4,0,0,0
3732291.9617925883,2020-12-15,3,7,mobile,google,organic,60.0,6,2,17,10,2,0,0,0
13756133.7762491194,2020-12-15,3,1,mobile,google,organic,173.0,9,5,64,0,8,0,3,1
11739180.5119503910,2020-12-15,3,8,mobile,google,organic,61.0,2,1,2,2,4,1,0,0
11276007.4623855146,2020-12-16,4,15,mobile,google,organic,86.0,2,1,8,4,2,0,0,1
3181213.5173298187,2020-12-16,4,0,mobile,google,organic,16.0,1,4,6,2,4,0,,0
9195830.2305180932,2020-12-16,4,5,mobile,google,organic,55.0,1,1,11,0,4,1,0,0
28171746.6331452217,2020-12-16,4,22,mobile,google,organic,98.0,3,1,18,17,6,0,0,0
45452162.3941392032,2020-12-16,4,13,mobile,google,organic,141.0,6,4,124,9,8,0,11,0
26028748.6639337274,2020-12-16,4,6,mobile,google,organic,30.0,3,5,9,0,4,0,1,0
62015338.5335900578,2020-12-16,4,22,mobile,google,organic,24.0,1,1,2,1,2,0,0,0
42202949.1792651105,2020-12-16,4,22,mobile,google,organic,56.0,2,1,15,0,2,0,0,0
52931639.4509960949,2020-12-16,4,7,mobile,google,organic,80.0,2,1,1,1,6,0,0,0
23468969.8705339890,2020-12-16,4,12,mobile,<Other>,organic,44.0,1,1,29,0,6,0,0,1
67242982.0432343274,2020-12-16,4,17,mobile,google,organic,326.0,18,3,77,24,4,0,44,1
91825571.8059920508,2020-12-16,4,12,mobile,google,organic,14.0,1,1,19,0,4,0,0,0
1051154.0740172050,2020-12-17,5,19,mobile,google,organic,55.0,1,1,20,2,3,0,0,0
46104581.7287269838,2020-12-17,5,13,mobile,google,organic,62.0,5,3,67,3,10,0,1,1
4116825.4321746815,2020-12-17,5,0,mobile,google,organic,30.0,1,3,2,0,4,0,22,1
7738401.2659078427,2020-12-17,5,4,mobile,google,organic,10.0,2,1,7,1,2,0,0,0
69933106.8605034885,2020-12-17,5,11,mobile,<Other>,organic,94.0,3,1,7,7,2,0,0,0
90006388.1386753150,2020-12-17,5,9,mobile,google,organic,14.0,1,3,39,31,8,0,,0
35776748.8724446726,2020-12-17,5,9,mobile,google,organic,84.0,6,1,3,0,2,0,0,0
5061885.3794873804,2020-12-17,5,5,mobile,google,organic,48.0,2,3,22,4,2,0,0,0
8162222.7054678468,2020-12-17,5,22,mobile,google,organic,44.0,1,1,9,1,2,0,0,0
8403882324.8733646119,2020-12-17,5,12,mobile,<Other>,organic,60.0,5,3,48,29,9,0,0,0
58435410.6859710315,2020-12-17,5,3,mobile,google,organic,46.0,6,1,12,9,2,0,0,0
85089615.0421191291,2020-12-17,5,6,mobile,google,organic,176.0,7,6,54,28,8,0,9,0
71985328.5213385555,2020-12-18,6,4,mobile,google,organic,64.0,3,1,13,6,6,0,0,0
34337826.8589907777,2020-12-18,6,5,mobile,google,organic,79.0,2,1,2,2,4,0,0,0
6291077.4211780324,2020-12-18,6,23,mobile,google,organic,57.0,2,1,9,7,12,0,0,0
5998553.8301132552,2020-12-18,6,16,mobile,google,organic,16.0,1,1,1,1,6,0,0,0
61878973.9611156034,2020-12-18,6,9,mobile,google,organic,47.0,6,2,87,5,8,0,0,0
9271679.7821879014,2020-12-18,6,6,mobile,google,organic,70.0,1,1,1,2,3,0,0,0
1719446.5752948453,2020-12-18,6,19,mobile,google,organic,92.0,4,2,29,3,6,0,0,0
63336637.2279943127,2020-12-19,7,15,mobile,google,organic,108.0,2,5,37,4,3,0,14,0
1859363.5805703761,2020-12-19,7,1,mobile,google,organic,38.0,3,1,5,5,9,3,0,0
55931358.6296383621,2020-12-19,7,14,mobile,google,organic,15.0,1,1,3,0,3,1,0,0
69259915.5506299000,2020-12-20,1,15,mobile,google,organic,60.0,1,1,12,1,12,0,0,0
41668828.3934590990,2020-12-20,1,10,mobile,google,organic,37.0,1,1,1,0,3,0,0,0
42281226.0048478307,2020-12-20,1,13,mobile,google,organic,30.0,7,1,9,3,30,0,0,0
6507726.8917893919,2020-12-21,2,21,mobile,google,organic,16.0,1,4,10,1,6,0,0,0
2345933.9427223568,2020-12-21,2,16,mobile,<Other>,organic,55.0,1,1,13,3,3,0,0,0
43084392.6309586985,2020-12-21,2,11,mobile,google,organic,40.0,3,3,21,10,9,0,3,0
5044121.9570928383,2020-12-21,2,21,mobile,google,organic,63.0,1,1,1,0,3,0,0,0
5311007.5669893427,2020-12-22,3,3,mobile,google,organic,8.0,2,1,4,1,9,0,0,0
81316650.3622535312,2020-12-22,3,6,mobile,google,organic,41.0,1,6,20,3,15,0,4,0
7774428.3017818390,2020-12-22,3,1,mobile,google,organic,100.0,2,4,3,2,3,0,12,0
6095713.4538626752,2020-12-22,3,5,mobile,google,organic,111.0,9,5,32,9,3,0,21,0
4997326.4756259004,2020-12-23,4,0,mobile,google,organic,19.0,1,1,2,0,3,0,0,0
5379051.4217596849,2020-12-23,4,6,mobile,google,organic,30.0,1,3,3,1,9,0,4,0
62166305.8414280308,2020-12-23,4,22,mobile,google,organic,58.0,2,1,35,10,3,0,0,0
91266894.2688451102,2020-12-23,4,7,mobile,google,organic,24.0,2,1,33,32,9,0,0,1
11903760.9274306860,2020-12-23,4,22,mobile,google,organic,49.0,3,1,31,20,9,0,0,0
52894872.0536016864,2020-12-23,4,0,mobile,google,organic,6.0,1,1,8,7,18,0,0,0
3577806.2578587674,2020-12-23,4,9,mobile,google,organic,22.0,1,1,4,2,9,0,0,0
84505235.3811031418,2020-12-24,5,6,mobile,google,organic,26.0,2,1,3,6,6,3,0,0
3808964.8830918987,2020-12-25,6,13,mobile,google,organic,14.0,1,3,24,23,3,0,,0
1382276.2000605067,2020-12-26,7,19,mobile,google,organic,11.0,3,4,8,6,6,0,10,0
5573347986.2620254802,2020-12-26,7,8,mobile,google,organic,35.0,3,1,4,4,6,4,0,0
30548868.9557051666,2020-12-26,7,4,mobile,google,organic,17.0,1,1,7,0,6,0,0,0
60389702.2086129909,2020-12-26,7,19,mobile,google,organic,24.0,1,4,41,3,6,0,,0
5704909.7519367722,2020-11-12,5,12,mobile,shop.googlemerchandisestore.com,referral,28.0,2,4,16,0,4,0,10,1
61281438.1815337540,2020-11-12,5,16,mobile,shop.googlemerchandisestore.com,referral,97.0,3,3,10,0,2,0,0,0
9963542.3978980993,2020-11-12,5,21,mobile,shop.googlemerchandisestore.com,referral,82.0,34,2,22,0,4,0,0,1
58027853.8459267937,2020-11-12,5,2,mobile,shop.googlemerchandisestore.com,referral,55.0,1,2,2,0,1,0,,0
82950752.5128061216,2020-11-12,5,5,mobile,<Other>,referral,53.0,3,5,27,0,4,3,,0
33141529.9644469700,2020-11-12,5,12,mobile,shop.googlemerchandisestore.com,referral,21.0,11,1,20,0,4,2,0,0
1789139.4506132619,2020-11-12,5,18,mobile,shop.googlemerchandisestore.com,referral,38.0,2,2,11,0,4,0,,0
85948964.9264937278,2020-11-12,5,9,mobile,shop.googlemerchandisestore.com,referral,53.0,3,1,4,0,1,0,,0
3337025.1445600731,2020-11-12,5,22,mobile,shop.googlemerchandisestore.com,referral,28.0,2,4,18,0,2,8,1,0
7041469.0077640784,2020-11-13,6,8,mobile,shop.googlemerchandisestore.com,referral,38.0,2,1,5,0,8,0,,0
